id;fixed acidity;volatile acidity;citric acid;alcohol
5bc788ae00284fea9b66edc5c14f8a10;6.6;0.17;0.36;11.4
afc7e3d8a20b42b98550a7d18ca4f7df;6.9;0.19;0.35;10.7
d94f5194fec645389db7e89a82129034;6.8;0.16;0.36;11.3
d4cf8105bdf941c9aee02a1a13a91240;6.4;0.41;0.01;10.0
6160aa90c30845db9e3006591c322c1c;6.4;0.41;0.01;10.0
3c885900f4b447cd841493fd7ecfe702;7.4;0.36;0.32;11.2
a4c362ceb00141b3b7ec0ec3a9f06944;6.1;0.17;0.21;9.7
110354e658f94355aeae7d5225c0c184;5.5;0.28;0.21;12.5
abe889ce062e4953b64d766fd203cd73;6.6;0.5;0.26;12.9
7d9478ef537e4086b26ddde835200401;7.1;0.44;0.27;11.8
6cfc8831d6bc452b82462f1b55002c99;6.9;0.38;0.28;10.6
f06c490a90e44341af93bab681774d78;7.1;0.44;0.27;11.8
00a989338db7425e985a652225dde804;6.2;0.24;0.28;10.7
c0d542fe1ae54956922339fcdadcbd45;6.1;0.28;0.27;9.9
346590ce75f747fb8ac42de395986ca4;7.6;0.26;0.32;12.0
5267c4c13c844ab5833946ff2b067edf;7.5;0.16;0.38;10.4
ceee231ceeed48a083cc7d3d636ef8d8;6.5;0.36;0.16;8.5
cee74f1c8b1b472d827c88ff2e242bb0;6.6;0.35;0.19;9.9
153a60b07d6e49d6ba2f34d192f0e3c5;5.7;0.25;0.26;9.4
678bee80e06348e6b14b72fa5547d837;7.4;0.37;0.26;10.4
c4fd070e82bc4567b7c11b0e6c43d841;5.7;0.25;0.21;11.0
8199a18a4432488e8f9e645d06b4de4b;5.8;0.23;0.21;11.0
fc9d46fa1e1e4882bbd87780e25ce0d0;5.4;0.265;0.28;10.4
e90b92765d9640a39c28e3e5ee68a14c;5.7;0.25;0.27;9.8
1eb532591a164fbb901026e1f4ff1168;5.7;0.25;0.26;9.4
dd6d9ab95e1f4e07966081461023c1c9;5.9;0.23;0.28;10.6
f8d33ddfdc2942cdb33dd61ebd121842;6.2;0.3;0.32;10.1
980ea2240b5549dc9a0f76beb3df5670;6.5;0.33;0.24;11.5
3ade5c6f0ac7445cb36d4da0b29f7b16;7.4;0.26;0.29;11.4
0036417918104237aa04eb6581acb3ee;7.0;0.2;0.4;9.2
9eeb192e86a54454bb392f7aa60c4b48;6.5;0.21;0.42;9.7
3bf5b939000c4c3eaf30e4cf566a8036;7.3;0.25;0.27;11.3
12d321746170445aa2fb1b80b8d8ac14;6.8;0.27;0.24;9.6
dc51a6d210cb4664aaa4abbc0fd0378c;6.7;0.24;0.3;8.9
28c3ec2f6c254930b9f4b962ba6c67fe;6.4;0.14;0.28;10.0
33c90b923d02488789bf29f1be5462fb;6.4;0.5;0.2;9.2
23b0ffd3fae64dcc8b80bb0286c09d76;6.6;0.41;0.27;9.0
d490b19dc0c34382876ef713c1c86d26;6.4;0.25;0.28;12.8
aa6e219ca4c44a35b8b5a387c27ca561;6.6;0.41;0.27;9.0
843b4b51e37d47778c10470770d32e32;8.0;0.25;0.35;9.5
e08aa1f497ec464fa87aad2622d83ba3;6.4;0.14;0.28;10.0
0aad7489631e4537a82768563f5298b6;6.6;0.21;0.34;11.0
1e7fe3c5d8e54aebacd389741c0ca064;6.4;0.5;0.2;9.2
2c1a20acbb3e4e668fffe17eeda2ebaf;6.3;0.29;0.23;10.6
ec8879486e2b4ea789de035f07e1562d;6.9;0.37;0.23;10.0
daea482c7fdf472bb81a646fdf802aed;6.9;0.37;0.23;10.0
4ba2d257b3d244388ee79d0f7f9ece30;5.7;0.31;0.28;11.7
5a484d70f76d4b9d87b070c530878723;6.9;0.45;0.27;12.5
a0b833f6a60040049805614d815faada;6.9;0.3;0.45;11.1
34d813b946624ea78b61238e437d1f67;5.3;0.23;0.56;9.7
8db405c97b274fe3906dbad07685c9c5;6.8;0.3;0.26;12.3
f06a62278be5459092f1167c7d34bfb4;6.7;0.28;0.42;12.2
319be06f531e46e786b3798866dfc734;5.0;0.255;0.22;11.3
dbb7400da580419099e6c214e5fb99ba;7.6;0.4;0.27;11.6
324965cb9a1947ee95abb5724692d7fc;5.5;0.21;0.25;11.3
7b45203c460a4077a43724e829e1318d;6.0;0.2;0.25;11.1
53ffb36b06224c9fb9a996fa4a51c415;6.1;0.17;0.29;11.2
6a9c2f26a0ce482188e5880af8a818b3;7.5;0.21;0.29;11.3
7d6cd38a8aaf44fc9bd5d9bf335bf2c3;7.3;0.26;0.32;12.0
144a7d4e2a654c9e9711d9fdd32f6a84;6.2;0.35;0.2;8.8
e7fc2137e33b4151806e9e51f038c64b;6.2;0.35;0.2;8.8
52b4553d3c5442aea6c9d64032054eff;6.5;0.43;0.31;12.0
829834f1c5584773b92192b52337fffd;6.5;0.4;0.31;12.0
c27617b575244c9da9eb28c4aeaaff82;7.4;0.28;0.5;9.0
d3bbb4c9a1524976b8065b54896a0eac;6.3;0.23;0.22;9.3
4fecabaab7b341cfbd3a688cff8abd20;6.2;0.34;0.25;8.7
3e3d5acc253843c9bd4e32986b9da124;6.6;0.44;0.32;12.8
3655d7895fd346dc9af90d84519a1aec;6.0;0.13;0.36;11.5
b44ff33bc0514a02931a6720b4b5716f;6.3;0.17;0.23;10.0
71f15d6868274ef2a8421b1f85e89591;6.3;0.18;0.22;10.0
cd2c8e7828b340b3b1d383d3b8466d97;6.7;0.31;0.34;10.3
b44b6f8d08a24825a86563afb6576056;6.6;0.33;0.32;10.4
561bd2fcf7a14ffaa9ddf607799ee3e6;6.3;0.34;0.31;13.4
b416b05d1a604e5d9601023285bdd7d6;6.8;0.29;0.32;11.2
b619b868896f4ce88c6488f6dc10f9cb;7.4;0.31;0.26;9.1
f0d777f3672e44058d6dd659d627b865;7.4;0.31;0.26;9.1
d80e715105284b679fc7dd1536a5058d;5.7;0.25;0.27;10.8
9b6170deb9594abfa03f7298e36dd101;6.8;0.27;0.28;12.5
66b845cf47a7479cb42526de7321d40a;5.9;0.26;0.24;11.3
6dbc46cd29f04d4cad2b1b98010f7c54;5.9;0.65;0.23;12.8
893c91e2df3e44a7a882bf077ad48290;7.4;0.31;0.26;9.1
312c2838f0244ca1bdca6936f89e625a;6.6;0.23;0.32;12.7
bf3b9959ad29490888280d8a3761a05b;6.8;0.18;0.35;11.0
80d8d139445c4c8b8474db6f92ff939c;6.8;0.28;0.29;10.4
7def884b86e6440eb9edd4c3c34a7dfe;6.8;0.28;0.29;10.4
de850813cb1448df8270ca4bf8df4766;5.9;0.27;0.27;10.7
1ed598c26cea4fc5915a12600696033c;6.1;0.25;0.28;10.9
627dff4d5bf941fdb9b59962d33e80ad;6.8;0.28;0.29;10.4
4590d50f82d148459bbbc68912a3d799;6.8;0.26;0.29;10.4
fa34380dde4040c8adcf113877713af6;7.1;0.13;0.29;9.7
7663c0f47ea4473daee3ba60385c72b1;6.8;0.18;0.35;11.0
1ce1dd3550474df39c9ca3698f88c79e;6.2;0.2;0.25;9.6
bd796909975a4144975a5d415840c9c6;5.8;0.24;0.28;13.9
b2e21cd40fd04a36a50e6a8b8dfb5869;7.6;0.48;0.31;9.4
ef43cc86bff949d6bd92a53bcc0b02ce;7.4;0.26;0.32;12.5
225731baf0b1438ea8102b2d0ed75a79;6.2;0.2;0.25;9.6
6d6933e68a8f4d89bc6986e3f4023ac3;6.1;0.3;0.47;9.5
eaf637beaa764a439b846bb2c2a4b420;6.2;0.32;0.5;9.6
c6ab3f08898548a4b0d5ba76ab320c22;6.1;0.3;0.47;9.5
042271dcb1bb4db0a826b7a01a2a118d;6.3;0.34;0.52;9.6
74d08c15d19e4a939e4dac2fa69ec12e;7.4;0.16;0.3;8.7
4d70badf9d454ff1841afa2743a9dae2;7.4;0.16;0.3;8.7
7fc4d106195f4221ae3ef789b32ddb83;7.4;0.16;0.3;8.7
6c8d4dfac5a14a7fbed59beb8f97271f;7.4;0.16;0.3;8.7
23fd96261b124036a43d4287afd54318;7.4;0.16;0.3;8.7
6d5f482f77e84c86bdc0f98af7e796f3;7.4;0.16;0.3;8.7
f887aa86481d453e9523595b92267e8e;7.2;0.26;0.38;10.4
34b1f010c5d547aea79004d347df200e;7.0;0.31;0.35;10.7
8c10c73f55a64bb1913277f41de13392;6.6;0.22;0.35;12.0
802176d77d9a49c5ab79bb233dbb277b;5.8;0.23;0.31;12.1
62bfab2a3ed24372a460a1c5ecd2f347;6.3;0.17;0.32;13.1
aaee7b5ccd50408ea70854826f0c884b;6.0;0.19;0.26;12.4
dd1348aefe5645928d34914066fcadcf;6.7;0.21;0.34;12.6
e5168447945b42aa9c4d3a071c31800f;7.4;0.16;0.3;8.7
b73f3abe1998466180387a84b0b1ccdd;6.6;0.22;0.37;12.0
450ec45f79b84cc1a144841b0968c27f;6.8;0.34;0.27;11.6
7afbcc54d6eb4f45bf89690d7bb7cf90;7.1;0.34;0.86;9.3
4736b5f638bd41f18e6cf0c53cca2d84;6.3;0.24;0.22;9.3
f36df1f20000492c8a519e42685d3142;6.9;0.35;0.39;11.1
7a4d2507a0a74e6e8540d88e5c268096;6.8;0.24;0.33;10.2
7112f7a1554e45bdb2ddc2ec2becd770;6.4;0.25;0.33;10.6
ba2b2f3924f04c8fa1eee3e69991ddd2;5.8;0.19;0.33;11.3
4ee1371ba4e8457489805c4ecabec1d8;6.9;0.24;0.4;9.4
6b08d28cdf874508b1cbedc7d19aa378;6.5;0.31;0.61;9.3
e8035728a9ce485584ee4cbc6d6999d8;6.6;0.25;0.32;11.1
7f7d2d6932b94f178a6dbe94d8dbaaae;7.5;0.38;0.56;9.9
011af11dbbe84081b0ac5ecbaf9025a0;6.2;0.3;0.3;11.8
6ed96a5bc42743acab9068e6d3cf70eb;6.4;0.33;0.28;12.6
c50d7bd13751419d9d91b88bc602c752;6.9;0.24;0.4;9.4
aee88f86e5054fb9add84db4a16876b0;7.6;0.27;0.32;10.5
642b31096a2b4b1bb5c5aaf660133de5;5.9;0.24;0.34;12.3
47c09c6d47f6481e895e48b9df2d2932;5.3;0.33;0.3;11.3
b7d5b153108c49eb88fc6d853185f01b;6.4;0.21;0.21;9.6
b6a7e417383a48f6b8d4612c58612b72;7.0;0.22;0.3;12.0
bce0f526018949d1b61d3d4bcb139908;7.8;0.27;0.35;11.2
dc7b893c8d004157bf449c7e71f37257;6.7;0.2;0.24;10.2
07eb0f22114541e6a937e29420228cc5;8.1;0.27;0.33;12.4
01de18dcf6b74ac7ad5d1fb9d89416e3;6.7;0.2;0.24;10.2
1cc0677763f74190a1719cb137d865d9;7.1;0.45;0.24;13.4
9cc844e21c0245099a1abd475efd8af9;5.8;0.22;0.29;12.6
8b010bf931a242a7a084c80d4759ebaf;6.3;0.3;0.48;9.8
28921ffc660d40fdb51cb6e8acbe7d79;7.9;0.36;0.53;9.1
36cf777a21e346a78d9929b346e3d5fd;8.1;0.27;0.33;12.4
7f11fd3a2acf4631b2c192db47b7cd7b;8.0;0.24;0.33;12.5
9ecf03e728a7436eb72b239202382169;6.7;0.41;0.27;11.7
16cd822914954d3a9fd51fe8d8fe7951;6.7;0.24;0.31;12.9
eb4e56892a1743e08a14006850e5ad6d;6.2;0.3;0.32;10.1
a1f1c90cca63403db05f7a691f72f4e5;6.9;0.26;0.38;10.3
7bdc6c933ec141c18bf76ab980ac44ab;6.7;0.41;0.27;11.7
ae81aeb134f84240bb5916322b78e99f;5.9;0.32;0.2;10.3
3f54cfecbaa44ffcb677e0aa6b8c7bd5;6.1;0.25;0.3;10.8
189ff9432676461bb68f971cff25438a;5.6;0.23;0.29;11.2
f686400282104d6c9032c0247745123d;6.6;0.23;0.32;11.8
0ebfb71d09644166bb118414fde61765;6.0;0.17;0.21;9.8
caa1d96be1cf4d238cd5dc7395586993;7.1;0.38;0.42;10.0
285d4b5e48a84fe0835bf6a17642e0b4;6.6;0.31;0.37;8.8
37e5dcddf99746c6ae17df53a085d54e;6.5;0.38;0.53;10.1
e390e2a164524182b3360db70e85ef29;7.0;0.44;0.24;9.5
20877a063c3149fbb449cfec55883dbe;7.0;0.44;0.24;9.5
71f13c9494024ce4b9599a03336676fb;7.0;0.44;0.24;9.5
2afb53c05716464fa7a7d60e2c2bf3b6;6.1;0.38;0.14;9.2
08617a14433c4c1ab22756175a69bcef;8.0;0.33;0.32;12.2
874760c55f724411be637476bbff7671;7.0;0.44;0.24;9.5
a03a6498e467440f8c1269a26890053f;6.0;0.19;0.29;11.3
dcd7780d95154b6387bbed90750f0675;6.3;0.28;0.34;12.1
1afb8f6805ed46e49abe15005a41ca30;6.1;0.38;0.14;9.2
e7877505a2a84b1cb56ef2a709a28d9e;5.3;0.43;0.11;11.2
5fb0b9afb8df4c53a8cb181685622914;5.4;0.22;0.35;12.5
6d4dda070c12415fa92140892ff6d23c;6.2;0.345;0.27;10.6
45320fea0ca64d3e869f8736642f3f38;5.6;0.255;0.57;10.4
f61c4beebd5a4d038ca346cc56ac2750;5.2;0.2;0.27;10.1
b2548b53fe9f4001a3a2f259b2d1a9fa;6.2;0.29;0.23;9.9
a0cb734388df41f3ae4e3c5cad5ed29a;6.3;0.26;0.25;11.0
e8de5d2dd37642c1b7c4dfdb869248df;6.0;0.22;0.23;10.0
43574fc2dcfa41b9aa99e8d0d35cef90;7.5;0.35;0.37;12.7
99a2e3e48e2a4c89940fc555645e0668;6.6;0.39;0.28;12.1
7d4544bc83974f3fa85cc244cf86d5db;6.3;0.23;0.33;10.4
6ad553ec41be459d95c86aba4c274756;6.3;0.22;0.3;10.4
390e34fa3f1b40789610a3df1541fe98;6.4;0.29;0.18;9.2
f8c1349c098b41a09447e4ef436c1da8;6.4;0.29;0.18;9.2
67f7c951480b49af8d77dfe82fedcb8c;7.5;0.23;0.3;10.5
87ebdd4b2cd24e7294837ec847c3359a;6.4;0.29;0.18;9.2
78c137f8b7ea4df6838ce21c7c74d0ee;5.7;0.28;0.36;11.9
004dc18f8bae4f4fa9b00e5825110e31;6.5;0.26;0.24;10.1
3bc329bcb8004b89bd9546d726e0f7c2;6.4;0.27;0.29;11.1
786bd3c6ea7040fb8a00685b544e5101;5.9;0.22;0.29;10.8
3319cfbdcc964f62b76aa05d5d7e0ff1;6.8;0.26;0.26;11.8
1fd984aa212e4c17a23f0ff99ebf7c42;7.6;0.36;0.48;9.2
943488a5a19a4d72bb0bdd050f886698;7.6;0.35;0.47;9.2
949ac1531a8244409bfbd47cbf8cd031;5.7;0.18;0.26;12.3
a9dfb527d40b43c981572df2f7140179;6.6;0.36;0.47;10.1
99e28c87703e488b99ba83efa013de7d;5.9;0.14;0.2;11.4
2040a7e787994093b94cb0796b28798a;5.5;0.23;0.19;10.4
b4b2ce459d65437ea11457adcf13f749;6.7;0.11;0.26;9.8
806bec1291a8483990c73e898aa59546;7.0;0.24;0.24;9.9
1cbeff47299644a3aa00b3ce94fee48d;6.7;0.11;0.26;9.8
1f826d8e088a4b58a8f6bad9d26ea786;5.3;0.47;0.1;11.2
6e1d1836274c45808c9e44abf45b9acf;7.5;0.29;0.24;10.9
0cf2bbbe2c4446b194e446d3d6b087f9;6.0;0.33;0.26;9.2
e26c28268114433c9358b777347a9b63;6.0;0.33;0.26;9.2
1526d2dac765402a8ae16a4247b42a8d;5.8;0.32;0.23;12.0
7c7d93efc69f4f9f949b59467007a45f;5.8;0.3;0.23;12.1
389c7a1c75e1404da668040ca3aed006;3.8;0.31;0.02;12.4
d336d580f1bd427e80d3a34439857da0;6.2;0.36;0.22;11.2
72dd5c4e0fc94e7885725a989c22b69c;6.0;0.31;0.27;12.7
66a0f303b74f4cf691c71c2941b0aac4;6.9;0.52;0.54;12.2
b8af12e563ea4124bf82b3e6cfd018ab;7.0;0.55;0.05;12.2
1f999b6ca77749c3a8b7735f7262eb1d;5.8;0.2;0.16;12.2
fbd86cd3a6f3474880bc95714f5ebdc3;6.2;0.36;0.22;11.2
14fb6fbb215441ddaeaefa06ea9a0c59;6.0;0.31;0.27;12.7
8b9cd55bd5dc429e9c3e76998ab25057;6.0;0.29;0.27;12.7
282db0c7af894255b1c7f6084f200796;5.7;0.22;0.29;12.1
da5928c7f5a7466c9872a6a3301e1ef8;7.1;0.46;0.23;9.4
65c82d436134404fa2c1764b57e2b82f;6.6;0.21;0.3;10.1
c427bc0a7751408bb95ce11576dcaa91;6.9;0.42;0.2;9.4
fdbb4091097e4a40b2d429a61bf05dd7;5.7;0.22;0.2;8.9
747d9e623dda4120abfdf9e2472458f2;5.7;0.22;0.2;8.9
fb18aba33a4942adb8fa38ef798e8b59;5.7;0.22;0.2;8.9
50631ff93eb14d54a4d3f891a1848e58;5.7;0.22;0.2;8.9
41c5ea025cb24352bf371f570dbece2f;5.2;0.31;0.2;13.0
1dfc12d5552d49feaf60417f9c5fb4fc;7.2;0.22;0.35;10.3
110c34c3367f45c992d6ec516fa043df;5.6;0.18;0.29;10.1
678ad46ddf714c94a893c7b5ffe464c0;6.2;0.24;0.27;10.5
fc5755e5565448328a195bbdd5f5d6df;5.7;0.22;0.2;8.9
7db28814f3c447b3922a1bcb54c1a4cf;5.7;0.26;0.24;10.1
7af9817911e2460fa7fc654fbe43bacd;5.7;0.26;0.24;10.1
55f5510260864b6c9f9fb6860c5473f3;6.0;0.2;0.26;11.0
3d6153d143ad4c909e51a49290eeade9;6.0;0.2;0.26;11.0
8351ec1302ec4bf5a7adccad1669146d;6.0;0.2;0.26;11.0
4b848e0b50d94722b81965e9ad08859f;6.0;0.2;0.26;11.0
5020ec0bf98c4facbc6cc01a38da8ae9;7.6;0.28;0.17;10.0
a55d99feee4148c6835e484a582501df;7.0;0.2;0.33;10.5
c403c5b7f9184c8db6e025f810e7e66f;6.6;0.26;0.27;9.7
f28e7a7b0f0b46289595345384832dad;5.7;0.26;0.24;10.1
494e1a5f417c42eab532be2d0cb81151;7.2;0.21;0.36;9.4
b7dc1e75df924e14a27fedb7209a1a7e;6.9;0.22;0.32;11.2
5833b1d318e345f9991faf67eeaef3fe;7.2;0.21;0.36;9.4
3f84df0d09564518a6e221b643a0196e;7.4;0.22;0.28;10.8
13b29f8d582c40e4b3ca88137a3b580d;7.2;0.21;0.36;9.4
0b1ab903d1d34769bf0f11236261aaa6;6.9;0.22;0.32;11.2
a913ec277da94cf6ab3389bc6c0052dd;7.0;0.2;0.35;11.0
32bcfe68fd3040a8acbb5e3d7e933d59;5.6;0.26;0.0;12.4
b93078fb4f5f410ea5a794bb5c310437;6.3;0.28;0.3;9.4
348b2e2009f247e9ab142137da2b6307;6.4;0.29;0.3;9.4
78a76706bd68452cb7cb5315360fb418;7.2;0.34;0.23;9.5
bc92075137c54001886cecaaa2f7cefc;7.1;0.39;0.39;10.0
9f47adcaed83408997d7aa588be148e4;6.9;0.26;0.29;12.5
0a7bdeb6371040b7a9a8e0c2f53c691b;6.1;0.24;0.25;10.9
b9c56162bab447b89a4cc56c1e7e5129;5.9;0.25;0.24;10.5
2a05d214070046c982264e5440726640;6.1;0.24;0.27;10.8
670420fdfccc4a21aebababc8bba5c90;6.5;0.22;0.27;11.0
8c19c87b97364329a8f384129ed97ae5;6.2;0.26;0.29;11.8
ead724e55a434508948637bc72f0d3b1;6.6;0.34;0.25;12.6
aca5e68ecfdb46658290214e103bda7b;5.6;0.225;0.24;10.2
67bdeab64ddd4074baa494db3e148cbc;7.1;0.23;0.28;12.0
4663995edc6742e88048f64f484679df;6.9;0.26;0.29;12.5
4032023d2f78481da3d34e0026e4b948;6.4;0.27;0.3;11.5
0940b22e621d4df2a433f5db0f26f0bc;6.3;0.41;0.22;11.94
7e94ffe20ffc4ef9941576684bba1b41;6.7;0.41;0.24;12.8933333333333
777151e1de5940dda4275da5bd5bcab3;7.2;0.585;0.2;9.4
87e6d37b46a640e7a41e8423e168b812;6.7;0.34;0.26;12.2
3e64a0e6ae6348e3ab275b27813d5d8a;6.3;0.41;0.22;11.94
90af11f03f8a4913880e5dd1b0da807e;6.7;0.41;0.24;12.8933333333333
dfbdcd58577c4182916661977e52b020;6.4;0.26;0.35;9.5
dadc82da411849d599bca6d976b4c72b;6.3;0.28;0.22;10.6
14614d866adc41279173c2f483a2c655;7.4;0.16;0.33;10.5
071d896928c54dd49fcb2761dd0cb9e6;8.4;0.27;0.3;11.4666666666667
98cd66cab33f41efb37e1e76444258a6;5.9;0.2;0.28;11.4
010ced3ebd1b4b2aa8a357afa2d8d6d2;6.4;0.24;0.26;9.5
f6b47ad6ccf7428b9dde715868ac2c20;7.4;0.38;0.34;9.2
ecf26e698c034fc6b4358e440fadd1ff;6.4;0.24;0.26;9.5
fd974ac700204f44ba69edf34fb3babf;6.4;0.42;0.19;10.98
5cc6ffb9f0924134b8e722b67f7d4e8e;6.4;0.23;0.26;9.4
6fee2358991e4acd9695e1b958dc93b3;6.4;0.24;0.26;9.5
502ff21671df4d4b88ad5453b434cc5e;7.4;0.38;0.34;9.2
133c7af5c956474bacc92a3de9916932;7.3;0.19;0.27;8.8
36abf359ef5c40b3bee87a46fbdf385e;7.3;0.19;0.27;8.8
d9673707f77a472dac9684ddc0509d68;7.3;0.19;0.27;8.8
e22b44c4871c405b8b17e3bef608c637;7.3;0.19;0.27;8.8
5b0685cd9ef64138a8ebf1fb58cbccec;7.3;0.19;0.27;8.8
792e22c7d52d42c9b5901082c6160ff9;7.3;0.19;0.27;8.8
080db540ace444d380a7ad80634e79be;7.3;0.19;0.27;8.8
b8f978ad63da40c8b632aca48dfdc28b;6.8;0.24;0.29;10.4
b4f44a4f0d494c1596e746f9fcc778a7;7.3;0.19;0.27;8.8
ad0ba4c1c08a4c9281b2d104b837aa3c;7.4;0.27;0.52;10.0333333333333
2b6c6c9e0d2949ca86a6917cce9517b2;5.7;0.28;0.35;11.3
25522ce39e7e486c9c17d2fe725a047e;5.8;0.22;0.25;10.4
5843d652508541b3b8738f9d41128b77;6.7;0.27;0.69;9.2
41238f121e77441cabb9d4bd49218b06;7.1;0.2;0.35;11.1
00f0f208da964cd7ab7d4dfd59b2d564;6.7;0.27;0.69;9.2
dba507e9e5d04e489d1201bbc4fc8345;7.1;0.23;0.3;11.3
11c49d3d2aee4008ad600ec178921449;7.6;0.31;0.52;9.1
cd512ba5daba4789b101f129e1638a0b;7.2;0.34;0.28;9.4
fca5ffb6aff14fc1b7c071d525e13ea3;7.0;0.36;0.25;13.2
a3e783072ce4461db3815090f30dc670;6.4;0.31;0.28;12.7
97f738a63feb440097c52eae2833768a;7.3;0.28;0.35;10.7
12b7a4d1c1494c1ab5ed9fcf16b4ac13;7.4;0.16;0.3;11.4333333333333
9394f6177bf04679b672b18ecb0440bb;6.4;0.31;0.27;11.1
a9cd371bc96c4e62b7ccf0f48c0d37ab;6.4;0.31;0.28;12.7
833d7d51093848eea9498aefdad37a91;6.2;0.29;0.29;10.5333333333333
36bb00af0c3c45d9bdae188bab5d050d;5.9;0.28;0.34;11.6
e81d3466ccd04d51b40b3058aff6ae4c;6.5;0.23;0.2;9.53333333333333
85329caab21947789022b87bb631cf96;7.2;0.34;0.2;9.8
23a27c9cfb1c49adb6a5931275170ca5;7.3;0.28;0.35;10.7
f065c2b9b38948ff86aca52b3779e02e;6.5;0.2;0.33;12.0
9bf26fc0569a47bf9bacebe0d179834f;6.2;0.24;0.27;12.8
98c66fb902094708846ab422a093ce3e;7.1;0.31;0.25;9.5
71d59fd3b36b449b84ef107f416edbeb;6.4;0.29;0.21;10.9333333333333
58c64f1a949e4388baaedb0b441d21dd;6.3;0.19;0.33;9.1
4df5870c525b40cea5c5193bc188af6e;5.9;0.29;0.28;12.6
79e1d16c989b44bdb5bf52f32f56f874;7.1;0.31;0.25;9.5
d456235461c646ac886ec163c3ff4d0f;6.5;0.3;0.28;10.9
a46412f63f6e49759f97d20f1c82fee5;6.4;0.29;0.21;10.9333333333333
5a87ccc9fef9435d9b69233577e22ef8;6.5;0.22;0.19;9.6
d6c71cbb93bb4dafb30fec8a30d24e8e;7.0;0.23;0.28;9.3
62678be85cdf49b39ca94773c6d668e2;7.1;0.23;0.23;11.3666666666667
82f64020ecfa4b109bab12032227163a;6.1;0.26;0.28;12.5
54e071b530504351bab351eee2042c4a;6.4;0.35;0.21;9.5
6d0b59c8281042bfb23b005688482cf5;6.0;0.32;0.32;11.0
28f5617910fd49d78fd8f4b9d26cee03;6.1;0.34;0.21;9.4
743056c19b254269854e54c86c73e515;6.5;0.13;0.27;11.3333333333333
ffffde251c1144ffa5474ea74439f51d;6.5;0.315;0.2;8.8
1e9f0e2e2e7d4fc5a72b6b40362746e2;6.1;0.34;0.21;9.4
e6a5eef491c24df6a224521b5bbbf556;5.7;0.31;0.29;11.0666666666667
1c69ff61d20d4b6c9911aa55b83ff7de;6.4;0.3;0.27;12.2
c5d2ba334a934f8f894e77626c240baa;7.0;0.24;0.26;11.0
e52b9905a2e94f13bb6f949d1f608e53;6.5;0.13;0.27;11.3333333333333
af31680265ea475eb669bf9d1ae0d64a;6.4;0.26;0.21;9.5
476fd2881f5b4b5ba311cd995d233cbb;6.4;0.26;0.21;9.5
16d6d7e718504201a0e5655819c11fc6;6.0;0.27;0.31;11.0
c94457d236a04882be2b6e3f3c4925bb;7.1;0.21;0.33;11.2
d71b7bf025c34edba64fbdd7c43536d8;6.7;0.26;0.29;9.3
13175f2c0b5c4594abebf7eb4cfcd819;6.3;0.28;0.22;10.8
c982f45996924cbbb1d98ac617056899;6.2;0.25;0.44;9.2
619ed7a889f849709bb8c1e3084e96e0;7.3;0.22;0.37;9.4
7d2734718c2b45fb9e3295bff4dde57d;6.2;0.25;0.44;9.2
d812c06f569f45fb87a189a7c86741ed;6.4;0.18;0.28;10.5
2240452ecea54d3f9ca5fdf638285f6a;6.3;0.2;0.26;10.8
25591be5f922408091616fe0fae19823;6.6;0.24;0.22;9.4
e9be89d2d81a48c2be2881399deb57e5;7.4;0.27;0.26;9.8
27697f11d757426c9b174d41862b4c73;7.4;0.27;0.26;9.8
3252f42c02fb4a76bb2bc8fb682962fd;7.4;0.27;0.26;9.8
e12cbd53318b41e9ac5ad7829d292f31;6.6;0.24;0.22;9.4
9ea2d15c35ca4bfdadfa77270aee2699;7.4;0.27;0.26;9.8
4ecf25e9ae174d01ba95223678ad4379;7.1;0.38;0.29;12.1
9246fbb6f3ee4990976084cc59493c34;6.8;0.43;0.26;12.3
793feb7e7d494e60b4a3b364c3abfe73;5.2;0.22;0.46;9.73333333333333
7b963cdbbb85454ebde5136fe370e545;5.9;0.29;0.16;9.4
dcfefcebac154ff6b75ddb3bff1f50c3;5.9;0.29;0.16;9.4
1cc4ba1d11d94ee5956ebfd7a0f2c896;6.3;0.29;0.29;12.8
bbb0226540d14f91baf2637b3ca48ed9;6.3;0.19;0.32;11.05
32204efaee3c4398a8b052daed43cf72;5.7;0.29;0.16;9.4
2edf1541045740e6b8f159b148b4e29a;6.3;0.29;0.29;12.8
e2bcc4b2701c4a02a09e54f6aca0d07a;5.7;0.24;0.47;9.73333333333333
59587029360d4268bfd6b717112ff267;5.8;0.3;0.38;13.1
390b53ac916841a89142cb294e35d5a1;7.1;0.27;0.27;11.5
48b85bb3ed5b43078ceab87775c1895e;5.8;0.3;0.38;13.1
1966ac763689419ea0de358560359a95;7.1;0.27;0.27;11.5
7d40f8bb31924bf4a6dc0d8fc3cf5fb5;6.3;0.305;0.22;9.1
8fa9437f1ea048a4b4b1071e647402b6;5.7;0.24;0.47;9.75
7ee2b58769bd4bcdbe3a0407354c899e;6.2;0.22;0.28;10.5
1ea45be38cab4b3ebf864d4c19f6324f;6.6;0.22;0.23;8.8
26a58610b8a54ca7a207afc677d86da6;6.6;0.22;0.23;8.8
aaac4ebb623e45369d6dcbee922133d3;6.6;0.22;0.23;8.8
1af0cb2f3c8f4bdc94a6f02e7926e0a5;6.6;0.22;0.23;8.8
